summonerId,summonerName,puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
9XUrq9vet0N87Gey-PGIiocz4fzheu6ekI7OdJs7UnK-3Xk,특급마무리투수,WO0Q8vB45HnzFe-1Z5uxxovWnfJQ8n5xdi-t2MyglOQkGeIuQli2l18AXzVtdyje8XiRiFjVOIdFGQ,6,I,82,79,False,False,False,False
y84XdZS0CjQys8rvhT211dqaJoPE8w7xebklQ0foCilXJw,텍사스젖소,OtKSMAP9Cw1d5UoG3cd4a0sJaB0ZBeY-JVnzNvMjdcQ9Am6FjjreyB7EazVv1yzedGjxckpDMHQZNw,24,I,111,87,False,False,False,False
qTm2GCKS1JH9mzHm9MWkiSDdsPH4AncQMzYKe-4GEhuGyA,도글잉,Qk4X-rk959FXIrgxVoSTj9WFmvXZF_oRhkW6fBg9QqKq5Eg4YnLZKZwYXw8B_fQFpMYCCBMtPpzT4A,30,I,66,49,False,False,True,False
LnsNPb0TG2kJSkTyw63gbFS4LIdAf_siv_s8lWWvZJ_nGpI,나가기,AnR56EOaQsH6eTil_GOS9nea70sCF7_KvowclzgofDGJw1IY3s-h261bOgF1bBL9xSy0H24leV50Nw,0,I,87,67,False,False,False,True
PWivJtRA39JThe1N4cpPpZ-b1S6P8ydvR6hQET2OvbrSY4jHwibcnnhqUw,민재9,7cepF0Uuhe45USqC3rFIl_zx40J8JyJWBQRjMmRJ7paEjyMMVK--Av7jV10ZlA3Mi9etNBgantLQ5w,304,I,128,99,False,False,True,False
53tXeERZ51xNLZ7TnssZ9zpKvP6DwEvBMzc30uTPpXGoxA,jueduiniubi,Sjz8CY9H3Gw7R0GmGoJZUof9XxXUKb9jXRtxGIpGdX2umeEASChxnpVZUjKwN0nWB6i7GFTC4E-35Q,0,I,70,53,False,False,False,False
xm-iWXQUGaunooRfk3oO-hm-Zau4xhGWjHyoUyv5vcFYVw,RESPECT PAKA,7gt-Pi9iE9e4CHadJe3IQKk-ldwfhZaJ9aNJZaAIefcL_r2TxH0l-fcXH9eQqKETwFxkr0PPdNdbjw,0,I,185,163,False,False,False,False
7ZB9fdOvtsMAmxiLCjnYR5Pm-ONG7vjhadSgDaO8DeL2keo,청담 불주먹 캔디,7TikMw-rWgrN0ph9FAJxsV6EBvRChtJYAM6CsAvMlfwZz_Ji9fsGYD198YRe3kvlYAT5Z6Ij1Y2Bbw,10,I,113,91,False,False,False,False
7yWTwOkJHHHE0WDtq58gMiPEPj-uFezJrF5lsMrbg-VJvA,엘피엘식갱킹,za3FxQoMkKJB2XNXiWuhn-9OBUHCN2CcivtZkmA4aJNJ4PlQfjOUVxcWY_8TpoOtYtzovDk-pLu-Gg,0,I,192,188,False,False,False,False
B8O1oFFRpE_A7LF_xN1O12A-e4N89LoDJeSwN3i7woK-iA,공씨가문,Qe0xrVSJ2u0tSgYDcVJZcltfKmEXIdBbpvpM1dRLaL5Qpf3KzdwP9G7wPVuoJPwAv8IeZeSdn7aVlA,30,I,117,93,False,False,False,False
4DE4eQeVNWKCdNkjXHm-DDjEt_fUqaT1sHWdLsgZWvHSoA,피하고큐쏘고죽기,mRpH9Id5XQz25NMsUGnGWorm-f-wyDKk92CE-sRCMKQZDnZ_R-iEWpSfbmS5xnjP6ZjqRb6wLT48lg,110,I,321,304,True,False,False,False
w1QtI8xJoVy0doBwOkFqhmXUjgqxkOUIt2t7qvaEcrduWI0,ejrl,uLc3wLMLO-QI10-Ro_aZWFiDnwtVIP29W8oYf7h7yAh8St8e-AGyqf17q8SHwJ2YD9nL9YDyf1LcYw,0,I,62,50,False,False,False,False
1CkKASvgUcgfZwE6DleOBTOlE7rljRTVdeUEGKwOQbPZ1A,Korean 피즈,cfWMckFIXau43dsOFBHfHy79MvivFGNxgyj3NISuzB6MDTEWirI3dnCIKkhwIXmFqVd-JsU-M2SuHw,114,I,102,63,False,False,False,True
2ubSDOc93u7-3pNFVXE3wV0CYj5rHiB_BW2L-aRzqWAjD4Q,Dog baby H,ByEbQoCFI-IkJ7GCFCpe4zebAuhzkxzy9DeDX8equ5C_v2FyLLM7yf4RlO7moTxFmbEu2OiKEfa2SQ,26,I,143,120,False,False,True,False
XH8CQ-eI4aAgcxs2ZB_qL1DBzbTr3meAZ6cSr5Wl8KqauXKYzMNIiLu18A,연습용우어오,CWWplcsb8jb-UMm2Bp4PhBu8uNV8pYZ5hgCNGsX5PYj3jK_Vb8zfN7kugZFWlwe0tLiQ3q9tDg4YDA,0,I,154,127,True,False,False,False
QZwFh4vV_Y_MP_kRQ69dJHokEwE6HWNo3fu_w1EL2Qxu5A,롤만하면성격장애,OSaQ3p-UBb3XIWeE_d1NYvIA5ghgw7ffhyUHudPH7IWVlR_0-E1RNxxYto5vBNllYhnfx-nX0JfooA,47,I,60,38,False,False,True,True
_J0XmwCR7eZNvaMvlTBEATzdO7dury8KrMw6OM55vb8BJMc,안경까까,v2QU2w0SYK9-G2bqUtvff_M4J07U0ju2YGIBXBFsfPxTIuLyEB3VwuUbK-fDtYzAdFinD2AK0ki40g,0,I,84,69,False,False,False,True
yc1sq-7EUosFfp1KruxH_a_N2eo10LY-I02Wc86HHGI5Kg,호오정,yv9B7L627NE-hzUTkcqdRQtaoJ-DqnVewiFqLscys7LoY_JZZXyjSqzZiSHK8CSaC_bcOZlBMzkP0Q,77,I,85,64,False,False,True,False
ais_aR3WLcNYierq6UpoaVYvIX1-MDfArFBJHLL_NWCnUQ,자도자도졸립다,e0pkzCLonw00VIsjYF3C-Y0wArlYEO2ccRUb0BoO1Lwa8DEWOuFtuxdjShw-rO8PdHyE7TDD-DOgww,94,I,452,432,False,False,True,False
-ExFi3J9Aqf1PMrOlyMAE0OJYWxh1nsFBErDkv0sOPaLfR0,중고생,okhZYt7AeH57SEPj1otGASrTZ8l7wuv6nrqjTpgnANAJRYsCluCssJz4gNMQlXGPktWqS2tnYcjEHg,101,I,277,239,True,False,False,False
ibV7nHgz6NfvBCwIrXozbF9AcFQGH91G3AlveLLt9wj4Rw,BreakingWalter,_1X6vxUazMlePqPU_2kJzlddYoOfXBeU1ra1d_fgJpSSGusxFJ8nLZZ7wodX2ybmW3uW3rK9-n1ObQ,16,I,152,140,False,False,True,False
-cOaf6mbN2s5uANv1OF2TV-ISjQwdpdXRdgAaSmvWBW0vmM,롤체견,vO05spBMphcS5AFFkpDOwuOmMndfkMxj-DHnP6DFwO5TYVXtg2-zMDLrieEys0QuPfi0kxpuv5VRGQ,38,I,165,156,True,False,False,False
w2rf-yHQqdWHoz_9fmyoCxZRvTNoKxHB77CkZMrBWeOoxA,goniiiiii,fGBgZWfVThnOWO7RtLwCeihh6H9vyUlMUgh_OMMm5UELsRbam-4p1pVHotQHMOFv-8aWGtVf4RkdoA,0,I,94,78,False,False,False,False
Aw8X06rPoJRe-LCAUXRHpCJPrXbFKn-hF17Yxwk6PiqWuQ,돌아온랑랑이,ae_hhYspDBMPDhJlwJ6QWbsrgT1Gizpkgx5RVKmQTc2-CSFz1eMAYmkMKJSzZEqmPefjc0sQjC-6-w,0,I,251,221,True,False,False,False
KbNkSsPEXNw3yKeNVtwuNCpIkDiGTWWLbxkaEU1GAyKuBQ,즐겜유저김한조,rMWBmuQEpzZ2T26Q7cNz91KcmZaHJPkzN5t35axsMrSWPmAeTvUMbNqVT5wRKshvfskb19BefbKhRA,0,I,58,35,False,False,False,False
TDOwQeZQaWmaNesO6YO1-NKTsobVUHr73O05Mkcd1skEuQ,핑삥이,0v3K-zjjbMmp2VuJKB2e_UTYS21OfSUvRWKcZpscSN8n2XpfnTrnAMw1Nw5qjMhhVgJq3qif0qzSPA,344,I,133,111,True,False,False,False
8ULkNiyROqThtbCQKyPiuyXmcZXlRF1HCT4sJ9BgXyOvHud2adpOvV1qUg,못가누,8BqEnLa1qlz-g1EMMWnOuE9juyHPYQPjxE0tvmAd7tuarSLPqGdnh1cPlWE9p0ebxmjK1TDz_SdrOA,0,I,229,216,False,False,False,False
RtI7LN9i-5TrUoNK6cjeuOlVcV6q2djuSTfReaZZ1tlDRA,갸봉샤람,B9LXowKu4oq7yJdFGXfSPdOJ55UXxo9CNKtkjxyuB7RClN4o3ptEu0z9nGrK9F4e0fqUxJQTwM7kwA,0,I,98,86,False,False,True,False
ZqUv04lChh-nNXSpfTMmPptSs_y_mBfjk5f0SJ2zc4EQy5M,근데 딱 거기까지,6GQ3YhtyM1s0BO03rL4hDdY4rJhQAlYAPldp_SSe-gQt3N9uZPO4W0mbAiwrhwxKtKPf2vayANW9Lg,0,I,67,47,False,False,False,False
Z5NSm9kgCaQPYdWpMH6HxBUtJsnuQZ_r2rjxD6Q2s2e9iFQ,5코 3성 강창구,dmgclwyFI5atLbELHAKbMLuyMgLoiukZ1M42Rir1xqcGyByi48LSKqtaH8UzM7V8qkDNkAKYCP0kmg,20,I,171,154,False,False,False,False
9ktxBCfpwM69Ed7N_XcaaH87YDVtl-Ejpq_M9B52llxUKA,Sec,uWrojlrZJS6iqPozm4ihiH1lWStqCi3YVUZUVc9Zo1_dooI5mXvp_sWb9XmqfwAiEPRutcTWBAL-8w,0,I,90,75,False,False,False,False
MXPP-zl0PapZZeopvULxOLsWRv1oDx0xODabwx-FO_agVSs_,오토송,jJM-SUwC8xi3xSrjSPGjyDOwmiCX4Yxx7qrPKgB_bx8bRnTodHxbRMMu9PXhzNqbxmTtMK4-fUeomw,14,I,57,32,False,False,True,False
GTOpj3MHyNd3vgzhgFYc32kItHhFidwhQOvv-ZqWafG0Gw,아이유 지은,ItkKaBzlCZe8t1IqziV7FA3YHLJzrUYnGQQPy2Fs_Y39XQUtIiGtUMXFR1DYIjiOlgo4u_CtV5hXbw,23,I,116,86,False,False,False,False
SSQRl4j1WUkKlGycPupn4XWbvSeF7wGwieLcfEYlb-56DQ,경기도탑솔러,FaVUj258jyRlpuLpWF5UBARnDiWJL1DxnqW1TzqDMe6j_A9XTMevek-C8XVxekoyl9k5jMEVr2vG0A,0,I,121,97,False,False,False,False
Hn0jWXvxS_Ur-Y3o2HlBVsLQ75uSmMB0zjKV-N4EQynhZw,알파카우승하자,7oNHxP60JlDYtazeKVMcSGSFpiGXW2endSln2wBoQahQxXVHzBzOI0WZ0T1zn4gpyAlgJsU6lI9cqw,103,I,201,165,False,False,True,False
oIEvoDDSSyLk92UomJNK3Qy9pjkfPpLbojCZZCRoxTNvgw,1235468,F7E5-kDsuIaCSqUwYPGphLl4X1JzQzRDrBlBUTK7eTfs8IVwlPOrhP9yqURAOyUmIQUTAIWh1DbNvQ,0,I,82,60,False,False,False,False
7bJE2VZQES3jSNVqoK3NYtEb6DReCJJTZ_don1RU4cXVHg,취미로하는거야,R6yUzM2_eCyRmUfOqgBwuwzMUdGlV06QX2emAvFWQ7X0gn5Qlya-gFFUva2vsX-z4DqLWnCYpbDjFw,48,I,132,110,False,False,False,False
8cD0-QNdD_Z2toPTDCM7tfGnF-qL2ccGe1a16XSFDs4Oa9c,님아제발서렌만은,H25f5SA0q7EVjg4t1WV9Hx8Aaz9oc4sc3PGfefkma-537ccmwovuBDClaDYCuX3vDoTkUdCRWO6ruw,0,I,89,66,False,False,False,True
Bb3P19CevHteK_f9IZegEDdHYTbK3nHAFmnZVRWcB7BDpOQ,나숑이,hPuz_ya7wR6uAkqsz-EXbJ9euCPOFbaFSqkNx9294lHyFjuoxnUmFCHlOrQ9TjA1pvz3ZDSnkhbdLg,411,I,130,107,False,False,True,False
bgTkh06CowL2ayFxnvxwcl_mEWBjiwsUpyYuAglC5kEz4DhxRCPFAW2V4A,급치조,CshVjtGv_eY_9rv67Kew8azI4j3900JDw3BWn2l80lZs2-tncqmXN5n4AA9dvi-UGh3H9yb3LwjPog,266,I,168,145,False,False,False,True
yjdVT0qtpo47aEbtyGDFyy2noeS3KTtEV3dGPOIwv0I0kw,엽떡귀신,hZa7Y-LwIqGhO_7T7TSNrQe_WAMV7kvUd9i15JlQfyKGflhq3CULDGEnpsA1C-_0Kl6fS7kG8JDa-g,45,I,170,148,False,False,True,False
u-HNGIFZ1zw-uVuwpszD6fpOgL1bSo3yC8cRUAmtpWMHbQ,The p0les,340d-poXjsPX3WYrWb_voXmlKulBq3mYZe4G3e8mjScxq9jvu-1AWl5odmz48JNjMhwxTkYg2kGQ7w,82,I,211,188,True,False,False,False
k6wi9lk5T3CS7zwXcsWgnSTT8zrRjITYvXtMvbTQDI3nKog,좋은망함,wmXiU8ycKW_3Jpx5qyPQfbPVK18y-DyJIG-9wJVxg4jHZz_zXHfcFUKJC9SLqRqPfmprPe6HvgjuMA,10,I,143,157,True,False,False,False
YRjgrt_RKPcPrLFYD-L3kce7s1Qw_3WvHloS4-7M8DdH-T4,525KR,-ACI0n3MBTx8mpuhvf4NTvvxlL741KNLspGgdnY9CdnZQOZKGpNvjpDYBt-ggxiLBvbJA_7176F6uQ,13,I,95,79,False,False,False,False
PhjxPxIfT4vQo84jMKrYPAlfcYMZFfAlNUr2n1bGJ3KTUP8,옥성호,n4rtqzoZqdsq6vP36oba7AoIMcnMhVJMzv3vBZiohYDAYry2PrgrMxDOXZq4_pSvHQIpz0NqMt9vPw,16,I,83,70,False,False,False,False
fKZ6VHjXNOsL_VT3sgrRTMsv4mx-U4_lkeC-pqEnRwUkj_MV32ptLwXBVQ,소추하남자봉달,9UWHl31KDOKCTrlCmHSY2zu65u7ZTTo7HvHs3F_g7hXCguwScHcCZ5RYqRL7MFuV4UPQ2JB_Xq-d_A,99,I,70,52,False,False,False,False
Kx5ltQmPKHKKOFfFxHyqZPfjUhZ19BJpsJgmuzLutN7VP8NU7_iBc4aGXQ,맑고 고운 하늘,7WNHu9_Wp7ygp8RGe8QEMWwi3bUp-5yRTJ3QVi7P-Ec9r_y565OlM8xLS-MZdUTIpjqJLKcLQzxzqA,0,I,85,68,False,False,False,False
IziOJK3nP01rPyp_91C94i2OnGTdEzlF0dMY60jNSvOFMQ,인조인간유니,JCxt0upGHT6SR-BFs7s_cBDE4G40leHNmJXE6ama3XaIQeDEommg5vN_RCMwycANdrxbpz_ujtg20w,20,I,257,268,True,False,False,False
UYERi9xQ8dXimzUR9Niv4uUBx1kVXidAMg-m3Ss1W2LSYqM,창원여고 김수아,65FUvjcpvfs8k_9LIS-wwv_L255VNmvwAHx59lV1_kwZFT4Bq6tK0Yq8n6FCM66IwoKmz0JLHgnZiA,7,I,71,55,False,False,True,False
au0ZrQCw5a7BK6NiHk7ZMjTP-w-x7TussZGSfavS4aVdyo45v3NTQT91zQ,가슴잔나큰혜지,ilmRItODWjhu2uoc3KUNZdu3Y_9c8aMq2h7nC1ZnQS0FXz5SdcIyxKuNZ_7Qbdbw8-y3Xr_t8cXrwA,68,I,282,245,True,False,False,False
RAt0h3-IVTYlRJSimYOXUAPa_nIgd3vI9tcwNq0oG_eSkkI,lcei,d3tg9XRmXGcMWWfv862u9Ojex5sAVcDKS2yFr9EwOcA99PrpQkrssdvjbCRuG4LLCtKNcsOVwlq20w,0,I,172,163,False,False,False,False
36Bo6iCdZm3pvVR0OK1opYmi5bFxrYweAIukPiFvmqkL4Sc,hollaregangshxt,kwfUlGkADabas-JyWjXArX12L6vimSCB8WCSAhD1iBMsFg4hemupIo12_Z9F_Mxj55HWUKgdFLDhlg,0,I,91,63,False,False,False,False
OvWLmXG8H63R5mTtrgrZl_1EbxtpphuLWf_xDkS4-7hz1A,vivid,8livGrKp5fIPNy8w0KEY80nTWH3lf58Mjt0xvRzbnebJ6w0oDe8Y26FPDV0V6rjKVyMna6_KBdl_zQ,0,I,123,106,False,False,False,False
N8ALvWenR-yeHfSzotmWR-ipd9QszSrhBnTNRzIHtGlVTms,Vv댕댕이vV,c2wILdYeU4kYFUNp0b0Zpqe4UlVE1wPdO0I8DE-n0zWoH11oF8sm9mTmrHeUFLo-Ej01bvcNGPPqzw,0,I,69,46,False,False,True,False
2_RiJ1oTNWh4VHmd6z7l8tVkHtUjtA5LITBeF2B9VKiWVEw,Pulsation,VmvsT_F0JJcH0bSrCiMbsgLd1DxYtNHc3V8Tk0kvXnfDEtTLrYHztgoV11ZIkY3_GHxeOKn27QZ4xw,39,I,332,334,True,False,False,False
O4a9xuPVg3VeB7SLE9eUYA2d0z2AK2sA4zp9Q4Kr8RoMOko,주는대로가는자,pcxxRiMRbGWFUgtx_BHixXQwtEKKUT0eHdgyOoRyf39ZQ7-D8S1QZ0YMJiF2e-PtEFuT--YDEvhsBA,0,I,94,83,False,False,False,True
cb6xIxU_idZMgovqshLuxLcjFgAWeBlaSKieAOoW-N95Cjg,ROOT SuperNova,526F97J3FmpmvkIRHiIJkH5iLXYRBMHR9G0ex8QXmMFonCasyUAtjrY-FV6pZYBjHJFLc1BScPFADg,11,I,152,135,True,False,False,False
R7KTbjB0ReF6ph0oR_Iu0LzXs0wtt-E8mJfrOp4R5VuWQRjZ,상욱콩,MoGVNFR12ekzB38v8ljXTtDd1DjsdRIdlvlLCH2pknGZPxdW1WFMCk3_x4wFLh5sEy6CohKiuYUedg,0,I,117,84,False,False,True,False
xxjK-H3zbL9KiTE6CAm61-y2mlQvRcwKMCV6uGWVs5TziqwQ,준호와 윌럼프,5EwCvi_ubA3XA7HZI8K6bL0VJ74QmU0osss8JTsh0ciDM4JFUcXrboDjmOcAGbgc9lwGgWbY4gGHVg,0,I,135,121,False,False,False,False
2QXhMUG2BZ-z_D71VQMWmf3wW3NCUUZEF-ARqwZddLt8Ce10_-twltfQ7w,qazsedxzb,ACtEri5gsGFxKZ6EY4Z_CFwp3IfDHTMFF_lDiSK-no9ZYpGff-n61RZ17gk-jUABJiS2HAcKicSkRw,360,I,83,54,False,False,True,False
mw4zQzaxqY_EQ5NcJk2ycmId7b-YHv2ScZaY8j6TN-fINiE,바다위의성2,1OJuNCMV7e7c3HRIzJihvJCSveHDORb4Tww6AtIxpXBMzjXAbnXXLNXwWCCxH_yLqgObk3bmpd70tQ,236,I,143,118,True,False,False,True
RvPzDmsfB6jw-2Qfi1OzllNPy-vxOGq1zqB14RgfWb5XVdc,미래희망 MSG,n7KssTjaXywUb3hEK32nOOMGE0A5t54a_ZPCoi6u27VNT7QEF-Yr-8QRVenT9IJTZhMkdHDUIKWKEg,11,I,131,120,False,False,False,False
gwnS-XEDdKSUvXSxn2dYXqczYMKcyeeOuD52y5RjgVO07Q,zeentheaddicted,lIZPK1pa2FWmVHgk2L-Vly-4V1keXkJXolx26PACmUKMZ177N3SY38o5ART-cXIzt70Vnn6--faH8w,0,I,131,114,False,False,False,False
oC1qRrIMw9Z7wWXtrjcbQhdLffDmEwXZMyk6JvSaFyQ2uw,끓인사발면,m_wr1Hm_8bcbmN6k2FxNdn8bK7HvLPsUk-dIglL1aaKUYiv4b5aUczrmIAh-8FQK8w5sh0iS84JmMA,89,I,87,65,False,False,False,False
K4wwOAuRRP5EWOGecK-WEcwcRbDUFIZI6g5LBKbQLSS7d_WV,가을엔사과,QQe-626MSmlAdLn3DXmiaZU88DYB4LnKyjN2glH3QgdkrsdnE5f2EQ9ZBat0Hl6lZZDfC8Fh0q7sYg,0,I,44,22,False,False,False,False
Z9nZuC9uWg0KYpg4gORiXa3t-XMrBLDT2TJKie-VFCTjZ7g0ZaWgxQSgtg,3w1,iVTSfmAORb0djQ1vTD8FZHDmMe4xSduv5TdC3KlBL-lL6Nc7mnS9H5_7sWMkyQKV7WwYoE0rPc8YHA,339,I,174,126,False,False,True,False
Y45wyuWQj7Y8xWLQndbMQlyxUCVve6xYM8l80CUxSmtag4w,hsw666,7prcHzchMVZZ3pvNcOu4YSlN7uNyc0Pw5cJ2T07GTRBSC3b-HFsRI8El36qqNw6AGNIvWr50TNfEGA,156,I,320,321,True,False,False,False
ekWlbb3y79TwAjeL_BYF3oA8FKeWrATEXQiz7C8vY6glZJA,556153215,h0OcJyJgoCAeygdo4Dqum-EScQwo9WM-Qiu1qPme2bCUMTjGPRjM6sj-JFOHpW2Pe8NNeLct429yMw,0,I,191,184,False,False,False,False
Wq7d0v6ipBZ-wypUONSiCzpPkZDRhTAteykP8UGNlf9UTsE,핵폭탄제라스,UgDAnU2-SuLFL2VxfRZ-Gwzrwkm5QWu00zv8qCCmDr4AiKeNwuOtZtG7UgMdR3eexkR-5_xFQXuEYg,0,I,197,182,True,False,False,False
XTnjMPj4ZhabEkTsSzON0eqLkBI28hUqJwen4YAw7_MTUw,중요한 건 호흡,zqUO7aRAslSu_TlcqhrLjNNYgCEq3vNKEoeSUtGC0_4YFA5V0TM-kUZOhIHz8vNAxU5L2BSgFwNnwA,44,I,214,181,False,False,True,True
Az_T3zkvlMTJuYGKA2hKDGZg8pfWPwVgoiAZf0-4hIVnVg,똥 영,uNX-O-1rA-CF3Cu3tW9YqiKJQ7U-0KPkrIgcoeRTkstziEii5ChoTAe4kLDZcK7OZYfg7wMru4e53A,184,I,159,114,True,False,False,False
VH6AeHwRFqTM0vB_5S8BwZLg65E9m_vBCsdioViXI20cTQ,peng chaio,1XIAziXem_Ut5_uwaZOBaVwrC1RtVa8DaosSgxXvwUdSNE8uOI9Lt_A-oN-hpipCEu6r_MB0p9UbOg,179,I,108,71,False,False,False,False
mTZL4irax8aC8F3YWKBxf0VqFFHpNWVhS_LWF25FFdHGNg,JJBIN,DuSmqsQsVs5QbpxTfnGJIKNlpG3XYZcUDXYqxFbzzjRp2_ELkimWjeTqa3PABsjeRMxuoY_4Zg0QMg,0,I,86,72,False,False,False,False
4jY8WjXOEA_KHCZq0tVQi4NkUtGeh9LxgZP6ztg1qs6z8Q,살짝 반갑습니다,6TMdZ4JKD18s5zWTMxNEmlLmJ0nOgiHHyp_PJnBFQO07-pGOH6NsZDfNv26MPs0MSlSCHMGhXGWipA,7,I,143,118,False,False,False,False
JMW6wW6MCmWV6LgVhr3CWpLwlhEaZP8Al6P5lBvQT2IxWiE,차두라리스크,5xxAiyaXNl7a2HVXKV72qxVtqTg6lAYR7DaMtCVK5wOMXDBqeeQnQef-L39chLXX1dcsT9QwPEewFQ,0,I,139,126,False,False,False,False
EzfYvgLfDJQUQsqPvDKektN0YZEhc1TH2KrQ_qjd_xRIlUs,절대신념,4VXAU8bWySU8lrYWjruwUYuKG2uigp3IhAOprqgJmaMXRzFR6CdzI4TRWQ0UGdplezyf3VuPjcuZ6w,0,I,326,308,False,False,False,False
kc4Y8daEQKK6LT4SuczaxgcCskXjBFCP-ZDLto3FezC8z1M,대포만못먹음,1T0bTjMqgAKnb971VxZGUtX8ncO1_fWvE0nrTkWbSgDmIzkSOkDUOyPM5uM6zMMYdatEIlKwjdiXbw,10,I,71,53,False,False,False,False
SusDl0dDjrxFn2hZjdfrSNGYeTIFrg0-0PNMdfw9YMp-4v0,이 윤 돌,mMieHjaQQ0GphMnBgbr9MDIF5FzSnTFtPV_ATeWUM-R5cEI94wFTss0aates56Cz7mtpIPtlgAGtNQ,0,I,76,54,False,False,False,False
Jf08nBbYiHqLE7QOzGgRZ24G2Xbc0ox9XJPfL0mCF2gZrA,창제쿤,UZNBxvQ8uCefMoEnBVWL96CO2V4z6js2sMWUpmzrUPcA3hyWXwo9hBPKCzEftoxnYL2vpHC0vzIsDg,0,I,64,61,False,False,False,False
C9esUX_xYoN6S3JszxFSEKXf-eR265VUFgP9v2rjAHcFuQ,정확신속고급교통,2Yy05btFc6vncFg-FDovtq0p2ONeViQ5ntHa5JFbKjRSRvCIYFe65gGnqoLUzhb30OmJHNL09532Vg,0,I,126,88,False,False,False,True
raytq_GQwQrXK3WX661PPkZS31ZWccmHXgliugrbC9e1c0bhxPB8kGW79w,니 인생이나 걱정,YT64zIQzNf8W4_CWNgHqX5h5GYZRXhjhA4gyJl8OzmiZ3hpdtuFHFePZxjrOxfd67Z1HawdHC8HkaA,10,I,288,284,False,False,False,False
mWKurciNExIoxpDCTAaIKFKIACGIn9UY5eVhpftfpf0nr40,행복했던 추억,qFXieahZolkw9jcNlCJWg8GqM298MEI1IVAnyv9apOkMw8_4QhgSRaM-n3Ndd5vhpHwzFDAOoaffnw,0,I,131,122,False,False,False,False
SeXUx7cMKdVA_h__wgalHnbpnbmehP7cbyWw3nFiBogtgl4,길심제현댄스파티,FDcbCy9FScXVt2ygqATt49BxHQhv7yHSfeiysVnXGQsXLpbvjMAXzKAfxfSgZzhBP3JG-LcRloudXw,17,I,125,101,False,False,False,False
f5TS93B7C4nj8IM7_rskb3IdISR_6RF427JmvaDMh9keASI,쿠아뉴,N70glXkpnuK9j5NIvlV8Lm5N6nWS0BKU-M6MUS8DV6Pjuv13kwSDINNSzRp8VO1t-B1qfxik_y-chw,0,I,163,140,False,False,False,False
ZLhGpW-ovQ7dBLTr0AYoM9sgmxgsNKFOdjmYCfBPV735w9jPv704IwRY1Q,극 념,7vMkWsLyEp27GybnbIEwXPezOGF1akHXZMj0mVI_UszSF2ejSq6VV2NkA1EYtfmSeO4nh1q_yzU7Zg,0,I,97,77,False,False,False,False
puzhr0URQnnAaB2yzZWgvAJJBAN5n7ZqKCwT6D6BXJ3cFg,BridalMask,moseOAjhRQRScqfwdXNXaCvEOI2bZ_oXENGwSv0OWfyupmBuZH45xW3jt6BjZLaXQ8wOiFmPSFUpFg,3,I,71,43,False,False,True,True
f24kapNeEyMHsQktElVIR_awwcXmfL5KQK8FBxE2OkYJDdo,M1n9u,K8Bf6Sa3sPniGpiulhXcgWI4D3ltZrr7_S5roO11oubYZWAcVeHuajVRQAV3iCPUbxT-eWikLnffDg,30,I,109,96,False,False,False,False
YuoZYle4pmc-oJBLowCLRiLH8jAFdnL-QRTRHORMcCWXjuI,야그드라,OCzrDY1TchohTcFXotjNsX29p9um17zodRtE3ITMAR_LxSXOMLpVhEloc3y2fJ_VCaaG2zHGKjVVJA,49,I,143,84,False,False,True,True
YhK4wuxC8Ehy6u2MRXofFZIEmX5mAkhfheZOgVrV8Wz_JU4,원딜절정고수,7o-wwFbp2x6jbsy9Iur-v82xqT34eQoeRqPlXs8VNKh9A-K9twYGyRh-vveWuuKdMvXpypvX8Mdxkw,0,I,103,83,False,False,False,False
Xmpl6R-MVFEypziMP4ZnLBeN2Y1HSRVb495w_7ZypEZ5Oqo,승리하게해주세요,CtBk5Q-8HeeRNe65zy9onmHEocgDPEVnB_Hp0zBTxFUUSVdFcGFpPf7AFcb87XjBaDuqKmt5Me36Yw,11,I,66,36,False,False,True,False
pxSEV2wvlLH_LDFqj0vms8XsfDi29NF2816Qb0PTzFZIDVM,멍청이들아,s_cAOKGLqu0d93nOpVDzhUwK4qw-Ny-feN46YgYEBEhA4Ao2VBOsyiZg3Si5bcORl3GItK34bjSUDg,0,I,87,60,False,False,False,False
HgCnCAZUBmwo2gFS_JbfZ5azk4f4TVWpg390b7dRpmj-FGE,고만이,KSJkSaH7tbMUhwExNOk6KbFxLMiJl49Zr5o4CEfEdTatnuulotNVCkMz5sKEJmy4Hslyz9f4j09UtA,0,I,194,176,True,False,False,False
6HgtxT80B1TTkzirn-VKPvaXZ71KkKMCHMU50ZbzZf9iLw,데몬에이드,KR3CnY4flc1qXaP_L2aRnjl_w2XPRysa_r-Ihtuvl8r35x6iCAEmaI6ZEUPsAA5YV7SgMGQRfAwi3Q,19,I,164,154,True,False,False,False
JZ2-qxeTQOgZjpIPoGcvqx6rb7r3jUi6K_OkY0vClCAfrg,Jeon Heung Seo,YRSwxgj0fZsy-ESBqNRiM_TwHLEpwZlhmugD12kCoNDtj-BuDcBV8IbUVqjCdeEReUqZfXBIlD6jFA,0,I,142,123,False,False,False,False
JU-e2uTaVGSbvcvyPaEEBo7A43VxpFZ5WCjx1XbLsW8VqQ,이 하루 이 지금,p5ig8hpoYjp6YBUlRx36_SE_HY-c8hsAICszn7Zdwg7zZOi2vq6uUktFJ_2ScaYbvOKnN1Old9f3uA,0,I,96,70,False,False,True,False
